frame,cam1_detected,cam1_x_px,cam1_y_px,cam2_detected,cam2_x_px,cam2_y_px,court_x_m,court_y_m,court_z_m,source
1305,0,,,1,1886.3,2073.8,5.022,12.122,,side-2
1306,1,1945.9,970.2,1,1230.4,1002.4,5.235,23.140,,side-1
1307,0,,,1,1241.3,926.3,8.987,-3.160,,side-2
1308,0,,,1,1252.5,903.8,9.017,-3.872,,side-2
1309,0,,,1,1263.5,849.0,9.215,-5.789,,side-2
1310,1,3480.2,2058.7,1,1265.0,839.7,7.612,4.586,1.971,both (3D)
1311,1,3337.4,1856.4,1,1285.3,801.4,7.460,4.931,2.196,both (3D)
1312,1,3205.6,1665.4,1,1293.3,785.6,7.356,5.430,2.354,both (3D)
1313,1,3089.2,1520.9,1,1316.4,761.2,7.212,5.768,2.514,both (3D)
1314,1,2970.0,1387.6,1,1324.6,753.1,7.104,6.274,2.625,both (3D)
1315,1,2865.8,1278.4,1,1349.1,730.2,6.958,6.599,2.762,both (3D)
1316,1,2755.7,1179.5,1,1347.0,738.2,6.870,7.239,2.821,both (3D)
1317,0,,,1,1370.2,738.2,9.014,-10.533,,side-2
1318,1,2587.5,1051.6,1,1384.1,743.1,6.629,8.050,2.928,both (3D)
1319,1,2504.7,1012.6,1,1402.5,750.0,6.503,8.429,2.953,both (3D)
1320,1,2428.6,982.4,1,1407.2,751.3,8.173,22.808,,side-1
1321,1,2363.2,957.8,0,,,7.855,23.552,,side-1
1322,1,2297.1,951.2,1,1461.4,788.8,7.459,23.756,,side-1
1323,1,2237.9,948.4,0,,,7.091,23.839,,side-1
1324,1,2182.4,952.7,1,1555.2,925.0,5.849,10.212,2.727,both (3D)
1325,1,2132.8,968.6,1,1590.7,1022.8,5.726,10.743,2.562,both (3D)
1326,1,2105.1,1001.3,1,1632.0,1075.8,5.628,10.826,2.434,both (3D)
1327,1,2106.2,1095.0,1,1696.6,1026.3,5.532,9.848,2.358,both (3D)
1328,1,2111.0,1203.6,1,1687.7,1035.0,5.554,9.296,2.192,both (3D)
1329,1,2116.7,1341.5,1,1726.4,1010.0,5.492,8.380,2.067,both (3D)
1330,1,2110.2,1495.2,1,1721.5,1021.0,5.491,7.759,1.875,both (3D)
1331,1,2116.5,1686.0,1,1735.4,1024.8,5.469,6.995,1.681,both (3D)
1332,1,2110.4,1933.7,1,1758.0,1037.1,5.413,6.189,1.440,both (3D)
1333,1,2122.8,1940.8,1,1766.3,1042.5,5.409,6.186,1.421,both (3D)
1334,1,2124.4,1935.0,1,1773.1,1057.1,5.399,6.283,1.386,both (3D)
1335,0,,,1,1791.8,1091.6,5.427,1.386,,side-2
1336,0,,,1,1794.9,1102.5,5.408,1.617,,side-2
1337,0,,,1,1803.0,1128.8,5.360,2.155,,side-2
1338,0,,,1,1823.9,1131.9,5.254,2.225,,side-2
1339,0,,,1,1826.3,1020.0,5.256,-0.239,,side-2
1340,0,,,0,,,,,,lost
1341,1,2258.7,1561.2,0,,,6.253,12.445,,side-1
1342,0,,,1,1827.3,956.2,5.260,-1.917,,side-2
1343,1,2189.3,1571.5,1,1837.6,854.9,5.990,12.335,,side-1
1344,1,2185.5,1574.8,1,1833.9,858.0,5.973,12.300,,side-1
1345,0,,,1,1841.1,797.3,5.190,-7.351,,side-2
1346,0,,,1,1838.5,796.0,5.209,-7.409,,side-2
1347,0,,,1,1843.0,769.9,5.177,-8.536,,side-2
1348,0,,,1,1841.9,752.3,5.188,-9.347,,side-2
1349,1,2141.0,1583.7,1,1849.0,740.2,5.805,12.206,,side-1
1350,0,,,1,1855.2,733.8,5.083,-10.232,,side-2
1351,0,,,1,1855.5,729.4,5.081,-10.450,,side-2
1352,0,,,1,1850.6,724.4,5.120,-10.710,,side-2
1353,0,,,1,1853.1,715.5,5.100,-11.169,,side-2
1354,0,,,1,1853.7,717.4,5.094,-11.068,,side-2
1355,0,,,1,1859.2,728.6,5.051,-10.485,,side-2
1356,0,,,1,1858.9,736.1,5.054,-10.112,,side-2
1357,0,,,1,1862.0,739.6,5.029,-9.937,,side-2
1358,0,,,1,1866.6,760.1,4.997,-8.960,,side-2
1359,0,,,1,1882.5,817.5,4.892,-6.500,,side-2
1360,0,,,1,1883.3,818.1,4.887,-6.475,,side-2
1361,0,,,0,,,,,,lost
1362,1,1709.4,1933.5,1,1906.8,813.1,4.366,9.242,,side-1
1363,1,1692.8,1740.6,0,,,4.250,10.724,,side-1
1364,1,1669.8,1579.7,1,1956.7,864.6,4.096,12.254,,side-1
1365,0,,,1,2012.1,918.8,4.108,-2.905,,side-2
1366,1,1646.2,1372.6,0,,,3.867,14.787,,side-1
1367,1,1633.3,1297.0,0,,,3.744,15.930,,side-1
1368,0,,,1,2115.1,1102.6,3.757,1.748,,side-2
1369,1,1613.0,1219.7,1,2295.9,1461.5,3.928,11.623,1.525,both (3D)
1370,1,1600.6,1207.1,0,,,3.493,17.487,,side-1
1371,1,1595.9,1188.1,1,2276.2,1458.8,3.930,11.723,1.588,both (3D)
1372,1,1589.1,1191.6,1,2339.2,1635.0,3.848,12.469,1.382,both (3D)
1373,1,1586.9,1190.3,1,2421.5,1849.8,3.763,13.295,1.175,both (3D)
1374,1,1586.7,1193.0,1,2503.4,2096.3,3.695,14.080,0.960,both (3D)
1375,1,1588.8,1204.8,1,2516.8,2115.7,3.684,14.092,0.915,both (3D)
1376,1,1580.4,1221.8,1,2512.6,2115.1,3.667,13.996,0.868,both (3D)
1377,1,1583.3,1220.2,0,,,3.427,17.244,,side-1
1378,1,1586.1,1218.6,1,2132.1,975.8,4.121,8.815,2.264,both (3D)
1379,1,1585.3,1223.6,1,2142.8,975.1,4.102,8.804,2.258,both (3D)
1380,1,1584.5,1238.4,1,2488.2,2072.7,3.692,13.789,0.859,both (3D)
1381,1,1579.8,1254.3,1,2343.8,1725.0,3.821,12.478,1.147,both (3D)
1382,1,1585.2,1283.8,1,2389.6,1814.7,3.775,12.698,0.987,both (3D)
1383,1,1584.7,1305.9,1,2265.3,1580.5,3.918,11.611,1.205,both (3D)
1384,1,1587.4,1356.8,1,2307.8,1642.5,3.861,11.658,1.027,both (3D)
1385,1,1589.0,1423.3,1,2257.5,1571.2,3.923,11.019,0.993,both (3D)
1386,1,1590.0,1481.1,1,2189.9,1464.0,4.019,10.237,1.053,both (3D)
1387,1,1591.8,1579.4,1,2185.3,1480.3,4.024,9.881,0.867,both (3D)
1388,1,1595.8,1675.8,1,2162.1,1464.5,4.063,9.396,0.749,both (3D)
1389,1,1601.3,1797.7,1,2126.2,1447.6,4.129,8.820,0.610,both (3D)
1390,1,1609.8,1933.7,1,2126.5,1444.5,4.137,8.317,0.437,both (3D)
1391,1,1613.7,2087.9,1,2103.8,1445.9,4.182,7.786,0.249,both (3D)
1392,1,1612.2,1923.0,1,2082.1,1452.2,4.221,8.359,0.438,both (3D)
1393,0,,,1,2066.2,1447.7,4.282,7.087,,side-2
1394,1,1579.8,977.7,1,2058.8,1439.9,3.003,22.890,,side-1
1395,0,,,1,2027.8,1276.2,4.334,4.792,,side-2
1396,0,,,1,2021.3,1233.8,4.335,4.121,,side-2
1397,0,,,1,2010.7,1253.7,4.396,4.438,,side-2
1398,0,,,1,2009.3,1239.9,4.394,4.217,,side-2
1399,0,,,0,,,,,,lost
1400,0,,,1,1942.5,1070.3,4.628,0.988,,side-2
1401,1,1766.8,2096.6,1,1980.0,1152.9,4.606,6.328,0.984,both (3D)
1402,1,1852.1,1871.9,1,1940.7,1067.4,4.777,6.582,1.402,both (3D)
1403,0,,,1,1818.9,845.4,5.338,-5.491,,side-2
1404,1,2002.1,1430.8,0,,,5.347,13.996,,side-1
1405,1,2067.0,1246.2,1,1815.0,816.1,5.250,7.423,2.572,both (3D)
1406,1,2128.7,1081.9,0,,,6.197,20.149,,side-1
1407,1,2190.0,929.9,1,1630.3,553.9,6.829,24.440,,side-1
1408,1,2250.0,799.7,1,1568.4,495.4,7.646,29.591,,side-1
1409,1,2307.3,702.8,0,,,8.595,34.865,,side-1
1410,1,2354.9,599.9,1,1636.1,1579.1,9.861,42.686,,side-1
1411,1,2397.2,532.0,0,,,11.159,49.879,,side-1
1412,1,2445.4,456.0,1,2115.9,1200.7,13.210,61.172,,side-1
1413,1,1826.4,1221.3,0,,,4.588,17.228,,side-1
1414,0,,,0,,,,,,lost
1415,0,,,0,,,,,,lost
1416,1,1979.1,1212.5,0,,,5.323,17.393,,side-1
1417,0,,,0,,,,,,lost
1418,0,,,0,,,,,,lost
1419,1,2125.4,1590.7,0,,,5.745,12.134,,side-1
1420,1,2130.1,1586.3,0,,,5.764,12.179,,side-1
1421,0,,,0,,,,,,lost
1422,1,2088.4,1208.9,0,,,5.854,17.463,,side-1
1423,0,,,0,,,,,,lost
1424,1,2159.3,1583.2,0,,,5.872,12.211,,side-1
1425,1,2848.8,492.1,0,,,18.057,55.603,,side-1
1426,1,2872.5,551.0,1,1350.0,821.3,16.631,47.921,,side-1
1427,0,,,0,,,,,,lost
1428,1,2908.8,657.0,1,1486.0,1731.5,14.759,38.175,,side-1
1429,1,2927.9,734.0,0,,,13.728,33.133,,side-1
1430,1,2940.4,797.5,0,,,13.023,29.807,,side-1
1431,1,2958.4,859.4,0,,,12.490,27.099,,side-1
1432,1,2966.3,948.7,0,,,11.743,23.889,,side-1
1433,1,2976.9,1010.4,0,,,11.343,22.039,,side-1
1434,1,2992.0,1094.7,0,,,10.880,19.881,,side-1
1435,1,2996.4,1173.7,0,,,10.462,18.165,,side-1
1436,1,3011.1,1245.1,0,,,10.186,16.819,,side-1
1437,1,3018.4,1345.6,0,,,9.791,15.184,,side-1
1438,1,3027.4,1296.4,0,,,10.033,15.950,,side-1
1439,1,3042.5,1233.3,0,,,10.391,17.029,,side-1
1440,1,3057.9,1154.4,0,,,10.882,18.561,,side-1
1441,1,3056.7,1099.7,0,,,11.203,19.767,,side-1
1442,1,3038.7,1050.1,0,,,11.429,20.977,,side-1
1443,1,3029.2,1021.3,0,,,11.576,21.739,,side-1
1444,1,3026.0,1013.5,0,,,11.615,21.955,,side-1
1445,1,3019.6,1003.9,0,,,11.647,22.224,,side-1
1446,1,3006.8,984.8,0,,,11.714,22.777,,side-1
1447,1,2993.5,976.0,0,,,11.699,23.040,,side-1
1448,1,2981.3,978.4,0,,,11.605,22.966,,side-1
1449,1,2968.4,978.3,0,,,11.526,22.969,,side-1
1450,1,2959.0,986.2,0,,,11.409,22.734,,side-1
1451,1,2947.5,1008.8,0,,,11.178,22.083,,side-1
1452,1,2937.9,1023.0,0,,,11.024,21.688,,side-1
1453,1,2928.7,1038.6,0,,,10.870,21.271,,side-1
1454,1,2907.4,1068.3,0,,,10.567,20.512,,side-1
1455,1,2905.5,1078.0,0,,,10.500,20.274,,side-1
1456,1,2906.3,1041.2,0,,,10.723,21.201,,side-1
1457,1,2907.7,1025.2,0,,,10.832,21.627,,side-1
1458,1,2906.0,1015.6,1,30.8,1864.7,8.914,14.209,1.651,both (3D)
1459,1,2904.8,1019.2,1,152.3,1708.8,8.811,13.728,1.768,both (3D)
1460,1,2906.7,1033.1,1,300.9,1554.9,8.681,13.107,1.871,both (3D)
1461,1,2900.9,1048.5,1,444.9,1425.1,8.521,12.497,1.965,both (3D)
1462,1,2891.4,1076.4,1,568.2,1320.1,10.430,20.312,,side-1
1463,1,2898.2,1110.5,1,688.3,1238.5,8.231,11.250,2.060,both (3D)
1464,1,2880.2,1157.9,1,803.5,1159.0,9.947,18.484,,side-1
1465,1,2875.4,1217.0,1,892.6,1101.1,9.658,17.326,,side-1
1466,1,2860.5,1305.1,1,989.6,1063.5,9.243,15.808,,side-1
1467,1,2846.9,1412.5,1,1072.8,1036.4,8.832,14.235,,side-1
1468,1,2828.4,1538.2,1,1163.8,1002.5,8.419,12.691,,side-1
1469,0,,,1,1233.7,1001.3,8.719,-1.017,,side-2
1470,1,2477.6,1435.3,1,1381.1,1046.9,7.266,13.934,,side-1
1471,1,2321.3,1398.7,1,1458.8,1143.7,6.682,14.423,,side-1
1472,1,2184.4,1368.3,1,1451.2,1140.2,6.142,14.850,,side-1
1473,1,2065.5,1367.0,1,1537.5,1227.8,5.638,14.868,,side-1
1474,1,1949.6,1363.4,1,1642.6,1343.8,5.147,14.919,,side-1
1475,1,1863.7,1361.2,1,1751.2,1466.3,4.782,14.952,,side-1
1476,1,1772.8,1369.9,1,1869.8,1619.2,4.398,14.827,,side-1
1477,1,1705.1,1382.7,1,2013.8,1809.9,4.120,14.645,,side-1
1478,1,1623.7,1401.8,1,2156.5,2003.2,3.797,14.383,,side-1
1479,1,1556.3,1430.9,1,2171.3,2010.0,3.550,13.995,,side-1
1480,1,1527.7,1371.5,1,2165.8,2006.3,3.367,14.803,,side-1
1481,0,,,0,,,,,,lost
1482,1,1463.9,1238.8,1,1915.5,858.5,2.891,16.908,,side-1
1483,0,,,0,,,,,,lost
1484,1,1404.0,1162.5,0,,,2.447,18.352,,side-1
1485,1,1363.9,1123.9,0,,,2.147,19.162,,side-1
1486,1,1350.7,1101.6,1,1991.1,978.8,2.017,19.659,,side-1
1487,1,1318.2,1080.2,1,2006.0,981.2,1.778,20.155,,side-1
1488,1,1299.8,1068.1,1,2008.9,981.1,1.639,20.445,,side-1
1489,1,1272.9,1067.0,1,2018.5,977.2,1.488,20.470,,side-1
1490,1,1253.2,1061.3,1,2032.5,967.5,1.359,20.609,,side-1
1491,1,1236.4,1064.4,0,,,1.277,20.534,,side-1
1492,1,1218.0,1074.4,0,,,1.214,20.290,,side-1
1493,1,1203.7,1089.7,1,2054.2,954.9,1.193,19.927,,side-1
1494,1,1184.4,1098.7,1,2066.4,951.2,1.124,19.719,,side-1
1495,1,1159.9,1131.2,1,2070.3,940.3,1.116,18.997,,side-1
1496,1,1148.5,1119.8,0,,,1.014,19.244,,side-1
1497,1,1129.9,1088.5,0,,,0.793,19.953,,side-1
1498,1,1111.6,1060.6,0,,,0.575,20.620,,side-1
1499,1,1096.7,1030.1,1,2125.6,954.4,0.351,21.397,,side-1
1500,1,1063.2,987.0,1,2138.3,962.1,-0.067,22.584,,side-1
1501,1,1055.7,982.3,1,2141.9,969.3,-0.137,22.717,,side-1
1502,1,1041.5,973.3,1,2070.0,1087.5,-0.274,22.983,,side-1
1503,1,1017.3,970.1,0,,,-0.440,23.078,,side-1
1504,1,995.5,964.5,0,,,-0.607,23.244,,side-1
1505,1,990.3,960.6,0,,,-0.663,23.363,,side-1
1506,1,977.4,960.2,0,,,-0.745,23.373,,side-1
1507,1,935.0,982.8,0,,,-0.856,22.697,,side-1
1508,1,926.2,986.3,1,1458.7,1500.0,-0.886,22.593,,side-1
1509,1,930.0,1005.2,0,,,-0.745,22.059,,side-1
1510,1,933.8,1014.8,1,2190.0,952.5,-0.665,21.797,,side-1
1511,1,941.4,1040.2,0,,,-0.474,21.125,,side-1
1512,1,945.6,1057.5,0,,,-0.356,20.690,,side-1
1513,1,952.0,1090.7,1,2183.6,1083.4,-0.148,19.895,,side-1
1514,1,953.4,1110.7,0,,,-0.042,19.439,,side-1
1515,1,960.0,1167.3,0,,,0.249,18.244,,side-1
1516,1,965.7,1182.1,0,,,0.339,17.952,,side-1
1517,1,968.8,1173.2,1,2298.8,941.3,0.318,18.126,,side-1
1518,1,968.0,1159.2,0,,,0.254,18.407,,side-1
1519,1,976.2,1139.9,0,,,0.211,18.807,,side-1
1520,1,971.6,1131.9,1,2307.5,937.4,0.152,18.976,,side-1
1521,1,996.6,1089.4,0,,,0.083,19.927,,side-1
1522,1,974.3,1115.9,1,2346.0,955.5,0.091,19.325,,side-1
1523,1,986.9,1188.5,0,,,0.469,17.829,,side-1
1524,1,993.7,1168.8,0,,,0.423,18.214,,side-1
1525,1,996.4,1129.8,1,2292.5,1062.5,0.269,19.024,,side-1
1526,1,994.8,1153.7,0,,,0.365,18.520,,side-1
1527,1,996.3,1113.0,0,,,0.193,19.389,,side-1
1528,1,997.2,1097.5,1,2377.5,978.8,0.126,19.738,,side-1
1529,1,992.9,1081.0,0,,,0.023,20.122,,side-1
1530,1,992.3,1071.8,0,,,-0.026,20.343,,side-1
1531,1,991.8,1065.1,0,,,-0.062,20.506,,side-1
1532,1,991.2,1050.1,1,1353.8,1927.5,-0.142,20.878,,side-1
1533,1,990.7,1055.8,0,,,-0.115,20.735,,side-1
1534,1,991.9,1057.5,0,,,-0.100,20.693,,side-1
1535,1,986.2,1053.8,0,,,-0.151,20.785,,side-1
1536,1,993.6,1046.4,0,,,-0.148,20.970,,side-1
1537,1,1004.6,1043.4,0,,,-0.102,21.048,,side-1
1538,1,1013.2,1039.8,0,,,-0.073,21.141,,side-1
1539,0,,,0,,,,,,lost
1540,1,1036.9,1072.7,0,,,0.222,20.323,,side-1
1541,0,,,0,,,,,,lost
1542,0,,,0,,,,,,lost
1543,1,1120.4,1075.4,1,1481.2,1833.8,0.688,20.262,,side-1
1544,0,,,0,,,,,,lost
1545,0,,,0,,,,,,lost
1546,0,,,0,,,,,,lost
1547,0,,,0,,,,,,lost
1548,0,,,0,,,,,,lost
1549,0,,,0,,,,,,lost
1550,0,,,0,,,,,,lost
1551,0,,,0,,,,,,lost
1552,0,,,0,,,,,,lost
1553,0,,,1,1596.5,2063.5,5.806,12.041,,side-2
1554,1,1144.7,968.6,0,,,0.325,23.131,,side-1
1555,1,1140.1,963.7,0,,,0.272,23.279,,side-1
1556,1,1137.5,958.5,0,,,0.228,23.436,,side-1
1557,1,1146.8,966.0,0,,,0.325,23.209,,side-1
1558,1,1149.7,974.4,0,,,0.386,22.956,,side-1
1559,1,1155.0,976.3,0,,,0.427,22.902,,side-1
1560,1,1153.6,977.1,0,,,0.423,22.878,,side-1
1561,1,1156.5,974.4,0,,,0.427,22.958,,side-1
1562,1,1159.8,979.9,0,,,0.474,22.796,,side-1
1563,1,1162.3,981.9,0,,,0.499,22.738,,side-1
1564,1,1160.3,981.9,0,,,0.487,22.738,,side-1
1565,1,1161.9,980.9,0,,,0.492,22.767,,side-1
1566,1,1166.1,978.7,0,,,0.507,22.830,,side-1
1567,1,1173.4,980.1,0,,,0.556,22.792,,side-1
1568,1,1175.0,979.8,0,,,0.565,22.799,,side-1
1569,1,1178.9,978.6,0,,,0.583,22.834,,side-1
1570,1,1195.2,979.9,0,,,0.687,22.799,,side-1
1571,1,1203.7,986.2,0,,,0.767,22.616,,side-1
1572,1,1212.9,986.2,1,2518.7,1043.7,0.822,22.616,,side-1
1573,1,1218.3,984.5,1,2510.3,1049.0,0.846,22.666,,side-1
1574,1,1222.0,984.0,0,,,0.867,22.681,,side-1
1575,1,1229.3,989.1,0,,,0.933,22.533,,side-1
1576,1,1264.8,1009.0,0,,,1.226,21.976,,side-1
1577,1,1225.3,981.4,0,,,0.875,22.758,,side-1
1578,1,1242.4,981.8,0,,,0.979,22.745,,side-1
1579,1,1243.4,979.7,0,,,0.976,22.807,,side-1
1580,0,,,0,,,,,,lost
1581,0,,,0,,,,,,lost
1582,1,1268.3,985.7,0,,,1.151,22.635,,side-1
1583,0,,,0,,,,,,lost
1584,1,1277.8,985.3,0,,,1.207,22.645,,side-1
1585,1,1348.8,1041.3,0,,,1.823,21.120,,side-1
1586,1,2100.0,1155.0,0,,,5.961,18.524,,side-1
1587,1,1396.5,1068.0,0,,,2.169,20.452,,side-1
1588,1,1411.5,1094.3,0,,,2.321,19.828,,side-1
1589,1,1409.9,1102.4,0,,,2.333,19.642,,side-1
1590,1,1412.3,1106.3,0,,,2.356,19.555,,side-1
1591,1,1412.8,1118.6,0,,,2.389,19.279,,side-1
1592,1,1416.4,1120.5,0,,,2.412,19.237,,side-1
1593,1,1423.9,1122.1,0,,,2.455,19.204,,side-1
1594,1,1431.8,1127.3,0,,,2.508,19.091,,side-1
1595,1,1465.7,1105.7,0,,,2.637,19.569,,side-1
1596,1,1465.5,1104.7,0,,,2.634,19.593,,side-1
1597,1,1486.3,1090.1,0,,,2.712,19.930,,side-1
1598,1,1502.0,1070.7,0,,,2.755,20.391,,side-1
1599,1,1507.6,1061.2,0,,,2.765,20.625,,side-1
1600,1,1513.9,1047.2,0,,,2.770,20.977,,side-1
1601,1,1534.9,1039.2,0,,,2.871,21.181,,side-1
1602,1,1543.6,1038.7,0,,,2.919,21.196,,side-1
1603,1,1563.7,1045.9,0,,,3.048,21.011,,side-1
1604,1,1573.2,1060.0,0,,,3.127,20.656,,side-1
1605,1,1588.4,1074.2,0,,,3.236,20.309,,side-1
1606,1,1598.8,1052.8,0,,,3.257,20.838,,side-1
1607,1,1617.2,979.0,0,,,3.232,22.852,,side-1
1608,1,1633.9,936.3,1,2501.2,1886.2,3.848,14.871,1.825,both (3D)
1609,1,1645.9,878.4,1,2528.1,1919.4,3.874,15.327,1.976,both (3D)
1610,1,1665.0,813.8,1,2351.1,1417.5,4.035,13.975,2.466,both (3D)
1611,0,,,1,2172.4,926.6,3.132,-2.572,,side-2
1612,1,1704.9,709.1,0,,,3.269,34.330,,side-1
1613,1,1740.0,633.8,1,2163.8,907.5,4.354,12.724,3.290,both (3D)
1614,1,1751.1,626.3,1,2242.5,1053.5,4.314,13.844,3.196,both (3D)
1615,0,,,1,1978.6,509.7,3.597,-26.615,,side-2
1616,1,1807.5,539.9,1,2013.4,568.9,4.624,10.544,3.820,both (3D)
1617,1,1854.1,494.5,0,,,4.396,54.489,,side-1
1618,1,1877.1,482.5,0,,,4.697,56.289,,side-1
1619,1,1909.9,473.3,0,,,5.157,57.753,,side-1
1620,1,1940.0,471.5,0,,,5.587,58.066,,side-1
1621,0,,,0,,,,,,lost
1622,1,2002.7,487.4,0,,,6.420,55.647,,side-1
1623,0,,,0,,,,,,lost
1624,1,2097.9,551.1,0,,,7.334,47.486,,side-1
1625,1,2146.3,598.8,0,,,7.624,42.706,,side-1
1626,1,2201.3,674.9,0,,,7.781,36.681,,side-1
1627,0,,,0,,,,,,lost
1628,1,2356.2,905.8,0,,,7.998,25.284,,side-1
1629,1,2487.8,1267.5,1,1644.8,527.2,5.889,4.712,3.310,both (3D)
1630,1,2299.6,955.5,1,1565.4,971.4,6.004,10.196,2.654,both (3D)
1631,1,2607.8,1529.9,0,,,7.603,12.787,,side-1
1632,1,2716.5,1820.2,1,1646.9,562.4,5.977,3.234,2.994,both (3D)
1633,1,2811.5,2123.4,0,,,7.357,8.030,,side-1
1634,1,2807.2,2124.7,1,1621.4,661.0,6.121,3.244,2.546,both (3D)
1635,1,2331.3,950.2,0,,,7.679,23.790,,side-1
1636,1,2342.9,948.5,1,1612.3,749.2,5.941,8.420,3.026,both (3D)
1637,0,,,1,1608.7,765.0,6.989,-8.985,,side-2
1638,1,2354.2,952.1,1,1612.5,769.8,7.818,23.733,,side-1
1639,0,,,0,,,,,,lost
1640,0,,,0,,,,,,lost
1641,0,,,0,,,,,,lost
1642,0,,,1,1665.4,950.9,6.248,-2.163,,side-2
1643,0,,,1,1664.9,967.5,6.230,-1.694,,side-2
1644,0,,,0,,,,,,lost
1645,0,,,0,,,,,,lost
1646,0,,,0,,,,,,lost
1647,0,,,0,,,,,,lost
1648,0,,,0,,,,,,lost
1649,0,,,0,,,,,,lost
1650,0,,,0,,,,,,lost
1651,1,1465.4,1012.1,1,3452.8,1293.5,2.406,21.900,,side-1
1652,0,,,0,,,,,,lost
1653,0,,,0,,,,,,lost
1654,0,,,1,1733.7,953.7,5.828,-2.043,,side-2
1655,1,1483.8,953.9,1,1763.4,942.5,2.353,23.607,,side-1
1656,0,,,1,1757.2,956.1,5.684,-1.961,,side-2
1657,0,,,1,1764.2,955.6,5.642,-1.972,,side-2
1658,0,,,1,1777.4,937.5,5.571,-2.486,,side-2
1659,0,,,1,1785.5,948.0,5.516,-2.176,,side-2
1660,1,2353.5,1000.8,1,1792.7,954.8,7.657,22.270,,side-1
1661,0,,,1,1792.0,965.9,5.470,-1.667,,side-2
1662,0,,,0,,,,,,lost
1663,0,,,1,1787.6,972.8,5.492,-1.481,,side-2
1664,0,,,1,1780.9,970.6,5.534,-1.544,,side-2
1665,0,,,1,1773.1,978.4,5.576,-1.336,,side-2
1666,0,,,1,1767.8,977.9,5.608,-1.353,,side-2
1667,0,,,1,1768.0,989.0,5.600,-1.057,,side-2
1668,0,,,1,1791.4,977.5,5.468,-1.350,,side-2
1669,0,,,1,1790.6,980.0,5.472,-1.284,,side-2
1670,0,,,0,,,,,,lost
1671,0,,,0,,,,,,lost
1672,0,,,1,1816.1,978.9,5.322,-1.299,,side-2
1673,0,,,1,1818.7,978.6,5.307,-1.307,,side-2
1674,1,1372.5,667.5,1,1819.3,981.7,0.059,36.954,,side-1
1675,1,1436.3,798.7,1,1818.9,981.7,1.435,29.510,,side-1
1676,1,1424.9,791.3,1,1821.8,985.1,1.312,29.856,,side-1
1677,0,,,1,1811.8,977.9,5.348,-1.330,,side-2
1678,1,1461.9,747.1,1,1807.4,974.4,1.374,32.095,,side-1
1679,1,1480.5,724.4,1,1793.0,976.6,1.404,33.368,,side-1
1680,1,1488.1,717.1,1,1781.7,973.0,1.429,33.797,,side-1
1681,1,1502.6,715.0,1,1773.5,969.8,1.543,33.924,,side-1
1682,1,1522.3,709.6,1,1763.9,967.3,1.684,34.252,,side-1
1683,1,1548.8,709.9,1,1744.4,969.8,1.915,34.241,,side-1
1684,1,1557.2,714.0,1,1723.9,972.2,2.007,33.996,,side-1
1685,1,1580.0,722.5,1,1717.2,973.2,2.239,33.502,,side-1
1686,1,1592.7,739.7,1,2313.3,943.1,3.908,11.986,3.039,both (3D)
1687,1,1643.8,784.4,1,2181.0,869.9,4.148,10.991,3.045,both (3D)
1688,1,1651.2,807.7,1,2178.8,864.6,4.160,10.799,3.014,both (3D)
1689,1,1706.5,885.9,1,2116.2,859.2,4.323,10.165,2.903,both (3D)
1690,0,,,1,2058.7,836.2,3.681,-5.645,,side-2
1691,1,1779.6,1041.2,1,1965.7,846.1,4.651,8.864,2.723,both (3D)
1692,1,341.5,1508.5,1,1947.8,847.2,-0.965,13.054,,side-1
1693,1,1869.7,1290.1,1,1936.1,852.3,4.807,7.543,2.443,both (3D)
1694,1,1930.2,1460.3,1,1920.0,858.7,5.053,13.619,,side-1
1695,1,1993.2,1652.8,1,1840.5,912.2,5.118,6.381,1.991,both (3D)
1696,1,2003.5,1647.6,1,1817.5,945.6,5.178,6.628,1.910,both (3D)
1697,1,2126.3,2107.6,1,1788.8,971.3,5.347,5.265,1.509,both (3D)
1698,1,2142.7,2120.8,1,1749.5,1035.4,5.457,5.608,1.308,both (3D)
1699,0,,,1,1746.1,1050.1,5.691,0.442,,side-2
1700,0,,,1,1712.9,1104.3,5.834,1.620,,side-2
1701,0,,,1,1694.7,1152.7,5.892,2.579,,side-2
1702,1,275.0,1469.6,1,1676.9,1193.7,-1.386,13.516,,side-1
1703,0,,,1,1661.3,1083.9,6.122,1.163,,side-2
1704,0,,,1,1649.1,1048.6,6.226,0.361,,side-2
1705,0,,,1,1646.2,1001.2,6.299,-0.803,,side-2
1706,0,,,1,1641.0,1013.4,6.313,-0.496,,side-2
1707,0,,,1,1619.9,933.8,6.555,-2.692,,side-2
1708,0,,,1,1617.8,944.2,6.551,-2.386,,side-2
1709,0,,,0,,,,,,lost
1710,0,,,1,1618.5,850.5,6.717,-5.457,,side-2
1711,0,,,1,1612.2,856.9,6.748,-5.227,,side-2
1712,0,,,0,,,,,,lost
1713,0,,,1,1579.8,873.8,6.932,-4.654,,side-2
1714,1,2382.0,984.0,1,1574.3,877.0,7.883,22.759,,side-1
1715,0,,,1,1566.7,902.6,6.955,-3.699,,side-2
1716,0,,,0,,,,,,lost
1717,1,2371.4,983.0,0,,,7.822,22.788,,side-1
1718,1,2366.7,986.2,1,3446.0,1352.7,7.783,22.692,,side-1
1719,1,2361.3,991.2,1,1548.7,926.3,6.107,9.581,2.671,both (3D)
